Request_ID,Arrival_Time,Cylinder_No,Burst_Time,Prev_Head,Curr_Head,Request_Type,Queue_Len,Seek_Time
8939,9265.53,88,5,158,88,Write,9,7
8940,9266.37,81,7,88,81,Read,10,0.7
8941,9266.67,25,4,81,25,Read,5,5.6
8942,9268.61,137,5,25,137,Read,6,11.2
8943,9269.77,139,9,137,139,Write,2,0.2
8944,9270.59,27,8,139,27,Read,3,11.2
8945,9271.04,45,9,27,45,Write,2,1.8
8946,9271.51,101,1,45,101,Read,8,5.6
8947,9272.34,6,5,101,6,Write,10,9.5
8948,9273.19,29,1,6,29,Read,7,2.3
8949,9274.7,101,8,29,101,Write,3,7.2
8950,9274.87,156,10,101,156,Write,2,5.5
8951,9275.55,97,4,156,97,Read,1,5.9
8952,9276.5,197,8,97,197,Read,1,10
8953,9277.73,34,1,197,34,Write,7,16.3
8954,9279.29,57,8,34,57,Write,1,2.3
8955,9280.94,189,9,57,189,Write,6,13.2
8956,9282.77,123,3,189,123,Write,5,6.6
8957,9284.53,173,6,123,173,Write,7,5
8958,9285.17,185,1,173,185,Read,2,1.2
8959,9285.36,81,5,185,81,Write,10,10.4
8960,9285.49,135,8,81,135,Write,10,5.4
8961,9286.8,44,1,135,44,Read,4,9.1
8962,9287.76,194,4,44,194,Read,10,15
8963,9288.43,194,5,194,194,Write,5,0
8964,9290.02,9,4,194,9,Read,1,18.5
8965,9290.64,41,9,9,41,Read,9,3.2
8966,9290.77,19,5,41,19,Write,10,2.2
8967,9291.19,122,10,19,122,Read,5,10.3
8968,9292.98,18,9,122,18,Write,9,10.4
8969,9294.24,60,6,18,60,Write,2,4.2
8970,9296.23,98,8,60,98,Read,3,3.8
8971,9297.59,190,10,98,190,Write,8,9.2
8972,9297.82,83,9,190,83,Read,9,10.7
8973,9298.88,105,7,83,105,Read,10,2.2
8974,9299.95,99,10,105,99,Read,4,0.6
8975,9301.34,169,5,99,169,Read,7,7
8976,9301.63,115,8,169,115,Write,1,5.4
8977,9302.31,38,9,115,38,Read,5,7.7
8978,9303.75,10,9,38,10,Read,6,2.8
8979,9305.49,155,4,10,155,Write,4,14.5
8980,9307.23,81,10,155,81,Read,8,7.4
8981,9308.61,131,6,81,131,Read,5,5
8982,9310.5,157,10,131,157,Write,10,2.6
8983,9311.7,21,3,157,21,Read,3,13.6
8984,9312.56,21,6,21,21,Write,1,0
8985,9314.08,94,6,21,94,Write,1,7.3
8986,9315.14,140,4,94,140,Read,4,4.6
8987,9315.41,185,5,140,185,Read,10,4.5
8988,9316.72,188,1,185,188,Write,6,0.3
8989,9317.24,85,2,188,85,Read,1,10.3
8990,9318.49,126,10,85,126,Write,4,4.1
8991,9318.97,54,9,126,54,Write,1,7.2
8992,9319.12,50,6,54,50,Read,9,0.4
8993,9320.4,78,5,50,78,Read,6,2.8
8994,9321.97,64,9,78,64,Write,4,1.4
8995,9322.45,167,7,64,167,Read,6,10.3
8996,9323.44,29,7,167,29,Read,5,13.8
8997,9323.93,173,2,29,173,Read,8,14.4
8998,9325.02,185,6,173,185,Write,1,1.2
8999,9326.57,28,7,185,28,Write,1,15.7
9000,9327.63,169,3,28,169,Write,10,14.1
9001,9329.07,64,1,169,64,Read,5,10.5
9002,9330.13,77,4,64,77,Write,9,1.3
9003,9331.36,70,3,77,70,Read,9,0.7
9004,9333.06,198,10,70,198,Read,2,12.8
9005,9333.22,70,10,198,70,Read,2,12.8
9006,9333.36,147,1,70,147,Read,9,7.7
9007,9334.08,48,2,147,48,Read,4,9.9
9008,9335.05,140,1,48,140,Read,2,9.2
9009,9336.91,139,2,140,139,Write,1,0.1
9010,9338.43,99,8,139,99,Read,3,4
9011,9340.01,149,10,99,149,Read,9,5
9012,9340.53,35,9,149,35,Read,1,11.4
9013,9341.4,52,6,35,52,Write,2,1.7
9014,9341.75,14,3,52,14,Write,1,3.8
9015,9342.63,100,1,14,100,Read,8,8.6
9016,9344.11,178,7,100,178,Write,1,7.8
9017,9345.57,20,2,178,20,Read,2,15.8
9018,9346.79,157,2,20,157,Read,2,13.7
9019,9347.38,59,8,157,59,Read,7,9.8
9020,9348.04,5,2,59,5,Read,1,5.4
9021,9348.64,57,8,5,57,Write,2,5.2
9022,9349.1,188,7,57,188,Read,2,13.1
9023,9350.85,40,4,188,40,Read,4,14.8
9024,9351.04,62,10,40,62,Read,2,2.2
9025,9353.03,124,9,62,124,Write,10,6.2
9026,9354.8,173,6,124,173,Write,7,4.9
9027,9355.03,55,4,173,55,Write,5,11.8
9028,9356.21,6,9,55,6,Write,9,4.9
9029,9356.53,187,7,6,187,Read,10,18.1
9030,9358.33,163,3,187,163,Read,5,2.4
9031,9360.24,166,9,163,166,Write,7,0.3
9032,9360.81,17,7,166,17,Write,8,14.9
9033,9361.29,101,3,17,101,Write,7,8.4
9034,9362.72,179,7,101,179,Write,4,7.8
9035,9362.99,157,6,179,157,Read,1,2.2
9036,9363.57,114,4,157,114,Read,4,4.3
9037,9364.78,168,9,114,168,Write,9,5.4
9038,9366.43,95,8,168,95,Read,7,7.3
9039,9368.14,139,8,95,139,Write,5,4.4
9040,9369.18,49,10,139,49,Read,1,9
9041,9370.1,188,10,49,188,Write,8,13.9
9042,9371.51,51,10,188,51,Write,1,13.7
9043,9371.83,9,8,51,9,Read,8,4.2
9044,9372.11,133,2,9,133,Write,1,12.4
9045,9373.73,92,1,133,92,Read,1,4.1
9046,9374.51,11,9,92,11,Write,4,8.1
9047,9376.08,170,6,11,170,Write,9,15.9
9048,9377.03,41,9,170,41,Write,5,12.9
9049,9378.44,34,3,41,34,Read,1,0.7
9050,9378.58,80,7,34,80,Read,6,4.6
9051,9379.58,80,6,80,80,Write,3,0
9052,9380.33,199,2,80,199,Write,4,11.9
9053,9380.88,126,5,199,126,Write,8,7.3
9054,9382.73,156,10,126,156,Read,5,3
9055,9383.82,97,6,156,97,Read,2,5.9
9056,9385.62,198,9,97,198,Write,3,10.1
9057,9387,68,9,198,68,Write,9,13
9058,9387.19,192,6,68,192,Read,9,12.4
9059,9388.01,33,4,192,33,Write,9,15.9
9060,9389.52,192,9,33,192,Write,2,15.9
9061,9391.25,69,7,192,69,Read,1,12.3
9062,9392.7,67,3,69,67,Write,5,0.2
9063,9394.59,134,6,67,134,Read,5,6.7
9064,9395.44,182,6,134,182,Write,4,4.8
9065,9397.18,23,6,182,23,Read,5,15.9
9066,9397.45,101,9,23,101,Write,9,7.8
9067,9399.35,93,1,101,93,Read,6,0.8
9068,9401.05,139,8,93,139,Read,7,4.6
9069,9401.59,104,8,139,104,Read,7,3.5
9070,9402.4,117,4,104,117,Write,9,1.3
9071,9402.78,97,7,117,97,Write,7,2
9072,9403.03,104,3,97,104,Read,5,0.7
9073,9403.29,41,1,104,41,Read,3,6.3
9074,9404.23,192,5,41,192,Read,2,15.1
9075,9404.44,163,2,192,163,Read,7,2.9
9076,9405.72,76,6,163,76,Read,5,8.7
9077,9406.97,150,9,76,150,Write,1,7.4
9078,9407.12,21,8,150,21,Read,9,12.9
9079,9408.94,76,5,21,76,Write,10,5.5
9080,9410.54,44,6,76,44,Write,8,3.2
9081,9412.09,65,10,44,65,Read,9,2.1
9082,9413.77,9,1,65,9,Read,6,5.6
9083,9414.05,21,7,9,21,Read,7,1.2
9084,9415.99,18,5,21,18,Read,8,0.3
9085,9416.57,112,8,18,112,Read,8,9.4
9086,9417.15,0,8,112,0,Write,9,11.2
9087,9417.57,6,7,0,6,Read,1,0.6
9088,9418.35,19,6,6,19,Read,9,1.3
9089,9420.09,95,8,19,95,Read,10,7.6
9090,9421.26,134,4,95,134,Read,9,3.9
9091,9421.91,196,1,134,196,Write,10,6.2
9092,9422.99,4,7,196,4,Read,2,19.2
9093,9423.36,57,5,4,57,Read,9,5.3
9094,9424.46,163,1,57,163,Write,2,10.6
9095,9426.33,65,6,163,65,Read,3,9.8
9096,9428.04,13,10,65,13,Write,8,5.2
9097,9429.44,109,5,13,109,Read,6,9.6
9098,9430.15,173,4,109,173,Read,9,6.4
9099,9431.69,182,9,173,182,Read,4,0.9
9100,9432.23,112,10,182,112,Write,2,7
9101,9432.85,136,3,112,136,Write,8,2.4
9102,9434.74,96,3,136,96,Read,5,4
9103,9435.21,144,1,96,144,Write,10,4.8
9104,9435.76,166,7,144,166,Read,9,2.2
9105,9437.37,0,4,166,0,Write,1,16.6
9106,9438.5,58,2,0,58,Write,10,5.8
9107,9439.11,191,5,58,191,Write,2,13.3
9108,9439.43,31,7,191,31,Read,9,16
9109,9440.51,176,4,31,176,Write,4,14.5
9110,9441.07,9,1,176,9,Read,2,16.7
9111,9442.73,38,7,9,38,Read,10,2.9
9112,9443.79,14,10,38,14,Write,10,2.4
9113,9444.1,45,10,14,45,Read,9,3.1
9114,9444.39,22,6,45,22,Read,6,2.3
9115,9445.79,96,5,22,96,Write,1,7.4
9116,9446.98,18,3,96,18,Read,9,7.8
9117,9447.65,30,5,18,30,Read,10,1.2
9118,9448.83,8,2,30,8,Read,8,2.2
9119,9449.99,15,7,8,15,Write,5,0.7
9120,9451.66,10,1,15,10,Write,8,0.5
9121,9452.19,97,9,10,97,Read,4,8.7
9122,9453.33,34,6,97,34,Read,3,6.3
9123,9454.38,100,2,34,100,Write,4,6.6
9124,9455.82,77,10,100,77,Write,8,2.3
9125,9456.68,41,7,77,41,Read,10,3.6
9126,9458.19,151,5,41,151,Read,4,11
9127,9458.29,26,3,151,26,Read,1,12.5
9128,9459.51,154,3,26,154,Write,4,12.8
9129,9460.43,129,6,154,129,Write,4,2.5
9130,9461.61,113,6,129,113,Read,6,1.6
9131,9461.83,177,9,113,177,Read,2,6.4
9132,9463.79,114,6,177,114,Read,4,6.3
9133,9465.52,121,6,114,121,Write,4,0.7
9134,9466.07,17,10,121,17,Read,6,10.4
9135,9467.11,130,10,17,130,Write,10,11.3
9136,9468.48,116,9,130,116,Read,2,1.4
9137,9469.86,34,4,116,34,Read,1,8.2
9138,9470.26,140,8,34,140,Write,9,10.6
9139,9471.85,83,6,140,83,Write,7,5.7
9140,9472.15,49,7,83,49,Read,4,3.4
9141,9473.76,90,1,49,90,Write,8,4.1
9142,9473.96,74,7,90,74,Read,7,1.6
9143,9474.13,111,10,74,111,Read,5,3.7
9144,9475.72,138,5,111,138,Write,2,2.7
9145,9476.68,171,8,138,171,Read,3,3.3
9146,9477.91,101,1,171,101,Read,4,7
9147,9479.73,73,1,101,73,Write,10,2.8
9148,9480.85,108,10,73,108,Write,10,3.5
9149,9482.17,2,4,108,2,Write,4,10.6
9150,9482.56,66,4,2,66,Write,5,6.4
9151,9483.62,147,5,66,147,Read,1,8.1
9152,9484.39,83,9,147,83,Read,8,6.4
9153,9486.01,103,9,83,103,Read,2,2
9154,9486.8,92,5,103,92,Read,2,1.1
9155,9487.8,152,4,92,152,Read,9,6
9156,9489.65,54,7,152,54,Read,4,9.8
9157,9490.26,102,6,54,102,Read,6,4.8
9158,9491.8,111,8,102,111,Write,3,0.9
9159,9492.73,21,6,111,21,Read,1,9
9160,9493.96,175,4,21,175,Write,6,15.4
9161,9495.71,196,6,175,196,Write,8,2.1
9162,9497.08,168,7,196,168,Write,10,2.8
9163,9497.43,62,8,168,62,Write,6,10.6
9164,9498.87,111,8,62,111,Write,5,4.9
9165,9500.36,46,4,111,46,Read,10,6.5
9166,9501.54,47,7,46,47,Read,2,0.1
9167,9501.9,84,1,47,84,Write,3,3.7
9168,9502.03,21,3,84,21,Read,7,6.3
9169,9502.57,113,7,21,113,Read,6,9.2
9170,9504.08,179,5,113,179,Read,8,6.6
9171,9505.06,85,6,179,85,Write,8,9.4
9172,9506.04,29,10,85,29,Read,8,5.6
9173,9507.26,31,10,29,31,Write,9,0.2
9174,9509,194,8,31,194,Write,5,16.3
9175,9510.59,155,2,194,155,Write,5,3.9
9176,9511.34,66,2,155,66,Write,5,8.9
9177,9512.47,64,2,66,64,Read,2,0.2
9178,9512.77,197,6,64,197,Write,3,13.3
9179,9514.51,157,6,197,157,Read,5,4
9180,9515.25,174,10,157,174,Write,6,1.7
9181,9515.48,148,2,174,148,Write,10,2.6
9182,9516.36,26,9,148,26,Write,5,12.2
9183,9518.02,92,1,26,92,Write,8,6.6
9184,9519.59,113,10,92,113,Read,10,2.1
9185,9519.7,119,8,113,119,Read,1,0.6
9186,9520.24,91,2,119,91,Read,9,2.8
9187,9521.04,99,7,91,99,Read,5,0.8
9188,9521.47,176,3,99,176,Write,8,7.7
9189,9522.23,23,1,176,23,Write,3,15.3
9190,9523.99,67,8,23,67,Read,4,4.4
9191,9524.63,81,3,67,81,Write,3,1.4
9192,9526.38,62,6,81,62,Read,3,1.9
9193,9527.71,194,7,62,194,Read,9,13.2
9194,9529.44,69,8,194,69,Write,3,12.5
9195,9530.82,185,2,69,185,Read,10,11.6
9196,9531.3,176,4,185,176,Read,3,0.9
9197,9532.46,165,3,176,165,Read,9,1.1
9198,9533.13,21,10,165,21,Read,7,14.4
9199,9534.29,45,4,21,45,Read,1,2.4
9200,9535.59,127,3,45,127,Write,4,8.2
9201,9536.6,130,1,127,130,Write,10,0.3
9202,9538.54,33,1,130,33,Read,7,9.7
9203,9540.51,134,7,33,134,Read,8,10.1
9204,9541.89,120,4,134,120,Write,9,1.4
9205,9542.19,150,2,120,150,Read,4,3
9206,9542.8,26,10,150,26,Read,5,12.4
9207,9544.52,58,4,26,58,Read,1,3.2
9208,9545.37,7,4,58,7,Read,2,5.1
9209,9545.83,136,9,7,136,Read,4,12.9
9210,9546.3,8,2,136,8,Write,7,12.8
9211,9547.27,81,1,8,81,Write,4,7.3
9212,9547.46,90,7,81,90,Read,9,0.9
9213,9549.41,35,9,90,35,Read,6,5.5
9214,9550.86,184,4,35,184,Write,9,14.9
9215,9552.27,151,6,184,151,Write,7,3.3
9216,9552.7,150,1,151,150,Write,1,0.1
9217,9554.11,100,4,150,100,Write,3,5
9218,9555.73,171,1,100,171,Read,4,7.1
9219,9556.83,4,10,171,4,Write,5,16.7
9220,9557.51,123,8,4,123,Read,8,11.9
9221,9557.85,172,9,123,172,Write,4,4.9
9222,9558.53,134,3,172,134,Read,5,3.8
9223,9560.12,4,7,134,4,Read,1,13
9224,9560.38,118,8,4,118,Write,5,11.4
9225,9561.58,156,8,118,156,Read,3,3.8
9226,9562.17,58,3,156,58,Read,4,9.8
9227,9562.36,57,4,58,57,Read,9,0.1
9228,9563.13,140,10,57,140,Write,7,8.3
9229,9564.66,44,7,140,44,Write,5,9.6
9230,9565.34,85,9,44,85,Read,4,4.1
9231,9566.02,168,5,85,168,Write,4,8.3
9232,9566.66,24,3,168,24,Write,4,14.4
9233,9567.64,81,6,24,81,Write,9,5.7
9234,9569.01,144,1,81,144,Write,6,6.3
9235,9569.52,142,8,144,142,Write,4,0.2
9236,9570.71,172,9,142,172,Read,3,3
9237,9571.84,42,1,172,42,Write,1,13
9238,9572.52,170,2,42,170,Read,8,12.8
9239,9573.1,90,3,170,90,Read,10,8
9240,9573.72,150,9,90,150,Read,2,6
9241,9574.13,62,4,150,62,Write,8,8.8
9242,9574.68,169,8,62,169,Write,8,10.7
9243,9576.65,107,5,169,107,Write,3,6.2
9244,9577.61,127,5,107,127,Write,7,2
9245,9578.58,82,6,127,82,Read,10,4.5
9246,9580.42,161,1,82,161,Write,8,7.9
9247,9581.29,194,10,161,194,Read,4,3.3
9248,9582.4,137,1,194,137,Read,4,5.7
9249,9584.02,85,10,137,85,Write,5,5.2
9250,9585.18,169,8,85,169,Read,8,8.4
9251,9586.38,14,1,169,14,Read,3,15.5
9252,9588.14,72,7,14,72,Write,6,5.8
9253,9588.88,150,9,72,150,Read,7,7.8
9254,9589.78,179,1,150,179,Read,5,2.9
9255,9590.64,121,1,179,121,Write,9,5.8
9256,9591.41,175,9,121,175,Write,6,5.4
9257,9592.87,37,10,175,37,Write,2,13.8
9258,9594.66,71,7,37,71,Read,6,3.4
9259,9594.87,72,10,71,72,Read,9,0.1
9260,9595.27,88,3,72,88,Read,6,1.6
9261,9596.88,182,6,88,182,Read,4,9.4
9262,9598.26,26,5,182,26,Read,6,15.6
9263,9598.71,49,9,26,49,Write,2,2.3
9264,9600.66,32,5,49,32,Write,2,1.7
9265,9601.01,97,6,32,97,Write,2,6.5
9266,9602.38,20,1,97,20,Write,7,7.7
9267,9602.84,112,5,20,112,Write,7,9.2
9268,9603.62,98,3,112,98,Read,5,1.4
9269,9604.71,169,7,98,169,Write,3,7.1
9270,9605.85,4,4,169,4,Write,5,16.5
9271,9607.49,69,3,4,69,Write,10,6.5
9272,9608.3,6,6,69,6,Read,6,6.3
9273,9608.85,183,5,6,183,Write,10,17.7
9274,9610.77,164,2,183,164,Read,4,1.9
9275,9612.11,40,6,164,40,Write,8,12.4
9276,9613.55,80,6,40,80,Read,6,4
9277,9615.16,193,9,80,193,Read,2,11.3
9278,9615.35,48,5,193,48,Write,6,14.5
9279,9616.98,49,5,48,49,Write,10,0.1
9280,9617.42,83,2,49,83,Read,3,3.4
9281,9618.11,40,7,83,40,Write,7,4.3
9282,9618.69,0,7,40,0,Read,5,4
9283,9619.66,171,8,0,171,Read,7,17.1
9284,9620.89,40,10,171,40,Write,2,13.1
9285,9622.84,7,8,40,7,Read,2,3.3
9286,9624.09,52,7,7,52,Write,5,4.5
9287,9625.08,58,1,52,58,Read,6,0.6
9288,9626.49,76,3,58,76,Read,1,1.8
9289,9627.75,89,6,76,89,Write,9,1.3
9290,9629.39,135,2,89,135,Write,9,4.6
9291,9630.44,159,8,135,159,Write,2,2.4
9292,9630.87,103,4,159,103,Write,10,5.6
9293,9632.02,74,4,103,74,Write,6,2.9
9294,9633.44,22,4,74,22,Read,4,5.2
9295,9634.26,103,10,22,103,Read,2,8.1
9296,9636,115,7,103,115,Read,8,1.2
9297,9637.86,56,6,115,56,Read,4,5.9
9298,9638.66,135,8,56,135,Write,8,7.9
9299,9639.33,48,3,135,48,Write,9,8.7
9300,9639.9,10,10,48,10,Read,9,3.8
9301,9641.37,15,7,10,15,Write,9,0.5
9302,9641.59,25,4,15,25,Read,6,1
9303,9642.75,126,10,25,126,Read,7,10.1
9304,9644.2,49,7,126,49,Write,10,7.7
9305,9645.65,114,8,49,114,Read,2,6.5
9306,9645.95,142,1,114,142,Write,3,2.8
9307,9646.17,156,1,142,156,Write,2,1.4
9308,9647.03,104,4,156,104,Write,8,5.2
9309,9647.52,114,6,104,114,Write,3,1
9310,9647.95,196,6,114,196,Read,5,8.2
9311,9649.82,167,1,196,167,Read,8,2.9
9312,9650.15,62,6,167,62,Write,8,10.5
9313,9651.26,128,9,62,128,Write,2,6.6
9314,9652.72,71,5,128,71,Write,6,5.7
9315,9653.79,38,7,71,38,Write,8,3.3
9316,9654.45,73,3,38,73,Read,1,3.5
9317,9655.11,127,3,73,127,Write,9,5.4
9318,9656.35,81,3,127,81,Read,7,4.6
9319,9658.18,157,3,81,157,Write,7,7.6
9320,9658.83,191,2,157,191,Write,9,3.4
9321,9660.81,105,1,191,105,Write,9,8.6
9322,9662.1,51,10,105,51,Read,1,5.4
9323,9663.64,93,6,51,93,Read,4,4.2
9324,9665.55,170,1,93,170,Write,1,7.7
9325,9666.86,131,2,170,131,Write,9,3.9
9326,9667.25,6,9,131,6,Write,1,12.5
9327,9668.64,88,5,6,88,Write,8,8.2
9328,9670.4,136,2,88,136,Read,9,4.8
9329,9672.4,116,6,136,116,Write,2,2
9330,9673.56,17,9,116,17,Read,5,9.9
9331,9675.42,179,9,17,179,Write,10,16.2
9332,9676.66,170,10,179,170,Read,8,0.9
9333,9677.54,87,2,170,87,Write,7,8.3
9334,9678.08,104,3,87,104,Read,5,1.7
9335,9679.56,48,9,104,48,Read,6,5.6
9336,9681.23,73,9,48,73,Write,7,2.5
9337,9681.88,0,6,73,0,Write,2,7.3
9338,9682.14,93,4,0,93,Write,8,9.3
9339,9682.47,197,6,93,197,Write,7,10.4
9340,9683.62,33,2,197,33,Write,6,16.4
9341,9684.51,19,10,33,19,Read,9,1.4
9342,9685.39,36,9,19,36,Write,10,1.7
9343,9686.71,127,9,36,127,Write,4,9.1
9344,9687.73,63,3,127,63,Read,10,6.4
9345,9689.72,130,1,63,130,Read,3,6.7
9346,9691.55,86,2,130,86,Read,4,4.4
9347,9692.2,139,8,86,139,Write,1,5.3
9348,9693.21,88,6,139,88,Read,7,5.1
9349,9695.19,158,2,88,158,Write,7,7
9350,9695.78,95,3,158,95,Write,2,6.3
9351,9697.43,178,10,95,178,Read,2,8.3
9352,9697.8,149,6,178,149,Read,4,2.9
9353,9698.36,138,5,149,138,Read,4,1.1
9354,9699.92,173,10,138,173,Read,4,3.5
9355,9700.16,60,10,173,60,Read,9,11.3
9356,9701.15,68,5,60,68,Read,10,0.8
9357,9702.72,102,1,68,102,Read,4,3.4
9358,9704.05,132,9,102,132,Write,6,3
9359,9705.28,84,7,132,84,Read,10,4.8
9360,9705.53,167,9,84,167,Read,1,8.3
9361,9706.51,190,8,167,190,Write,8,2.3
9362,9706.8,183,4,190,183,Read,7,0.7
9363,9707.79,25,3,183,25,Read,9,15.8
9364,9708.22,151,3,25,151,Read,1,12.6
9365,9708.92,144,10,151,144,Write,6,0.7
9366,9709.33,42,2,144,42,Read,6,10.2
9367,9711.04,151,4,42,151,Write,5,10.9
9368,9711.96,131,5,151,131,Write,7,2
9369,9712.95,89,7,131,89,Write,5,4.2
9370,9713.55,91,10,89,91,Read,7,0.2
9371,9715.33,106,7,91,106,Write,8,1.5
9372,9716.19,27,5,106,27,Write,6,7.9
9373,9717.83,164,1,27,164,Write,9,13.7
9374,9719.32,183,7,164,183,Write,5,1.9
9375,9720.71,167,3,183,167,Write,7,1.6
9376,9722.49,133,3,167,133,Write,2,3.4
9377,9724.23,7,10,133,7,Write,8,12.6
9378,9725,179,7,7,179,Write,4,17.2
9379,9726.85,130,4,179,130,Write,1,4.9
9380,9728.36,81,8,130,81,Read,10,4.9
9381,9729.37,34,1,81,34,Write,9,4.7
9382,9730.45,183,2,34,183,Read,2,14.9
9383,9731.14,58,9,183,58,Write,8,12.5
9384,9732.02,40,2,58,40,Write,8,1.8
9385,9733.36,193,4,40,193,Write,2,15.3
9386,9735.3,46,3,193,46,Read,5,14.7
9387,9735.72,157,7,46,157,Write,7,11.1
9388,9736.08,117,1,157,117,Write,3,4
9389,9736.74,19,2,117,19,Write,5,9.8
9390,9737.8,22,6,19,22,Read,7,0.3
9391,9739.16,52,8,22,52,Read,7,3
9392,9740.66,165,7,52,165,Write,2,11.3
9393,9741.87,134,5,165,134,Write,6,3.1
9394,9743.01,57,7,134,57,Read,10,7.7
9395,9743.41,3,3,57,3,Write,5,5.4
9396,9744.86,138,5,3,138,Read,10,13.5
9397,9745.52,29,3,138,29,Read,9,10.9
9398,9747.42,170,3,29,170,Read,8,14.1
9399,9747.53,185,5,170,185,Read,10,1.5
9400,9749.15,145,10,185,145,Write,7,4
9401,9749.37,163,4,145,163,Read,6,1.8
9402,9751.26,119,3,163,119,Write,2,4.4
9403,9752.77,193,6,119,193,Read,7,7.4
9404,9753.6,185,1,193,185,Read,5,0.8
9405,9754.68,135,2,185,135,Write,6,5
9406,9755.28,185,5,135,185,Write,2,5
9407,9755.8,25,3,185,25,Write,1,16
9408,9757.03,52,4,25,52,Read,1,2.7
9409,9757.36,18,1,52,18,Read,6,3.4
9410,9757.79,162,2,18,162,Write,3,14.4
9411,9758.87,62,1,162,62,Write,3,10
9412,9759.36,174,10,62,174,Read,7,11.2
9413,9759.6,75,8,174,75,Write,7,9.9
9414,9760.05,140,3,75,140,Read,8,6.5
9415,9761.59,116,2,140,116,Read,4,2.4
9416,9763.18,137,10,116,137,Write,10,2.1
9417,9763.33,123,8,137,123,Read,3,1.4
9418,9763.52,188,8,123,188,Read,7,6.5
9419,9764.85,179,8,188,179,Write,1,0.9
9420,9766.81,25,2,179,25,Write,2,15.4
9421,9768.7,194,2,25,194,Write,2,16.9
9422,9770.56,188,1,194,188,Read,5,0.6
9423,9770.69,137,2,188,137,Read,2,5.1
9424,9771.1,131,1,137,131,Write,2,0.6
9425,9773.02,78,1,131,78,Read,6,5.3
9426,9774.79,91,6,78,91,Write,10,1.3
9427,9776.4,46,2,91,46,Write,10,4.5
9428,9777.41,141,3,46,141,Write,9,9.5
9429,9777.82,106,6,141,106,Read,1,3.5
9430,9778.51,92,5,106,92,Read,2,1.4
9431,9779.68,49,6,92,49,Read,3,4.3
9432,9780.12,195,7,49,195,Write,4,14.6
9433,9781.86,128,3,195,128,Write,2,6.7
9434,9782.95,73,9,128,73,Write,4,5.5
9435,9784.42,26,9,73,26,Read,1,4.7
9436,9784.76,84,4,26,84,Write,6,5.8
9437,9786.32,117,10,84,117,Write,5,3.3
9438,9787.9,73,3,117,73,Write,10,4.4
9439,9789.35,63,3,73,63,Write,10,1
9440,9789.71,81,5,63,81,Write,5,1.8
9441,9790.99,186,6,81,186,Read,2,10.5
9442,9792.38,100,6,186,100,Write,10,8.6
9443,9793.3,196,4,100,196,Read,6,9.6
9444,9795.06,162,4,196,162,Write,5,3.4
9445,9796.82,69,10,162,69,Write,8,9.3
9446,9798.63,50,2,69,50,Write,2,1.9
9447,9798.91,87,6,50,87,Write,8,3.7
9448,9799.21,24,9,87,24,Write,3,6.3
9449,9800.97,147,3,24,147,Read,4,12.3
9450,9801.59,161,8,147,161,Write,3,1.4
9451,9803.02,126,3,161,126,Read,1,3.5
9452,9804.75,165,9,126,165,Write,7,3.9
9453,9806.49,30,10,165,30,Read,9,13.5
9454,9807.05,57,10,30,57,Read,4,2.7
9455,9807.27,126,1,57,126,Write,10,6.9
9456,9808.29,10,9,126,10,Write,5,11.6
9457,9808.58,46,3,10,46,Read,8,3.6
9458,9808.89,55,10,46,55,Read,4,0.9
9459,9810.59,69,3,55,69,Write,7,1.4
9460,9811.49,0,2,69,0,Write,8,6.9
9461,9811.75,1,4,0,1,Write,7,0.1
9462,9812.83,66,8,1,66,Read,2,6.5
9463,9813.08,124,3,66,124,Write,10,5.8
9464,9813.75,178,5,124,178,Write,3,5.4
9465,9815.57,196,2,178,196,Write,5,1.8
9466,9817.39,82,3,196,82,Read,2,11.4
9467,9818.56,85,8,82,85,Write,10,0.3
9468,9819.58,198,8,85,198,Write,6,11.3
9469,9819.68,72,9,198,72,Write,9,12.6
9470,9820.45,125,10,72,125,Read,8,5.3
9471,9821.3,26,4,125,26,Read,5,9.9
9472,9822.51,196,7,26,196,Read,2,17
9473,9823.43,126,5,196,126,Write,6,7
9474,9824.59,28,7,126,28,Read,1,9.8
9475,9826.16,184,9,28,184,Read,4,15.6
9476,9826.69,8,9,184,8,Read,9,17.6
9477,9828.06,158,4,8,158,Write,10,15
9478,9828.79,8,5,158,8,Write,2,15
9479,9830.53,180,3,8,180,Read,6,17.2
9480,9831.4,199,1,180,199,Read,4,1.9
9481,9831.75,92,8,199,92,Read,10,10.7
9482,9833.32,92,10,92,92,Write,1,0
9483,9834.24,189,9,92,189,Read,7,9.7
9484,9834.54,132,3,189,132,Read,3,5.7
9485,9835.76,34,4,132,34,Write,10,9.8
9486,9836.69,154,1,34,154,Write,1,12
9487,9836.81,62,4,154,62,Read,2,9.2
9488,9837.82,128,7,62,128,Write,3,6.6
9489,9838.89,151,8,128,151,Read,9,2.3
9490,9840.56,176,5,151,176,Write,4,2.5
9491,9840.75,174,8,176,174,Write,7,0.2
9492,9842.65,40,9,174,40,Read,2,13.4
9493,9843.09,137,5,40,137,Read,9,9.7
9494,9844.26,139,1,137,139,Write,4,0.2
9495,9845.76,89,2,139,89,Write,8,5
9496,9846.94,190,8,89,190,Write,3,10.1
9497,9848.35,15,1,190,15,Write,7,17.5
9498,9849.54,37,5,15,37,Read,10,2.2
9499,9849.71,10,10,37,10,Read,9,2.7
9500,9849.98,102,3,10,102,Write,1,9.2
